score,votes,runtime,budget,gross,movie_status
3.7,35000.0,93.0,50000000.0,71992655.0,Flop
6.6,185000.0,100.0,165000000.0,314215454.0,Flop
5.9,45000.0,95.0,19000000.0,73029190.0,Hit
7.5,50000.0,135.0,28000000.0,64445708.0,Hit
6.4,59000.0,106.0,27000000.0,21148829.0,Flop
7.6,67000.0,105.0,,1532932.0,Flop
5.9,38000.0,111.0,22000000.0,37666766.0,Flop
4.5,41000.0,97.0,25000000.0,71255003.0,Hit
7.0,53000.0,114.0,30000000.0,21741598.0,Flop
6.5,95000.0,94.0,25000000.0,57678321.0,Hit
7.1,48000.0,118.0,11000000.0,17050017.0,Flop
4.7,30000.0,97.0,20000000.0,70992898.0,Hit
6.4,6500.0,97.0,,217499.0,Flop
4.7,28000.0,89.0,15000000.0,33251890.0,Hit
6.0,36000.0,119.0,50000000.0,49718611.0,Flop
4.3,12000.0,93.0,26000000.0,48551322.0,Flop
6.0,83000.0,106.0,70000000.0,57947036.0,Flop
6.2,32000.0,95.0,,3222439.0,Flop
5.3,62000.0,93.0,90000000.0,103370127.0,Flop
6.1,45000.0,106.0,50000000.0,170128460.0,Hit
7.5,109000.0,119.0,,92863945.0,Flop
7.1,68000.0,84.0,,11169386.0,Flop
7.6,51000.0,90.0,,203450.0,Flop
6.3,45000.0,97.0,60000000.0,62657868.0,Flop
7.6,72000.0,133.0,56600000.0,69424389.0,Flop
5.8,65000.0,91.0,42000000.0,117592831.0,Hit
6.1,52000.0,113.0,45000000.0,35021497.0,Flop
6.7,45000.0,92.0,5000000.0,10275509.0,Hit
5.0,81000.0,80.0,50000000.0,203172417.0,Hit
6.4,54000.0,109.0,26000000.0,61315215.0,Hit
5.1,21000.0,106.0,30000000.0,10592180.0,Flop
6.2,64000.0,102.0,35000000.0,35492921.0,Flop
6.0,20000.0,137.0,107000000.0,25819961.0,Flop
7.1,25000.0,119.0,,2039526.0,Flop
5.9,27000.0,103.0,15000000.0,14867514.0,Flop
6.7,79000.0,136.0,100000000.0,108040622.0,Flop
6.0,109000.0,108.0,40000000.0,265126918.0,Hit
7.2,31000.0,90.0,500000.0,802948.0,Flop
6.0,27000.0,86.0,25000000.0,27685016.0,Flop
5.3,15000.0,91.0,3500000.0,97446.0,Flop
7.8,98000.0,126.0,,57663711.0,Flop
5.7,29000.0,104.0,8600000.0,7565807.0,Flop
6.0,6400.0,104.0,,1553020.0,Flop
7.4,57000.0,106.0,5000000.0,40423279.0,Hit
4.5,22000.0,86.0,16000000.0,14821824.0,Flop
8.0,52000.0,88.0,1000000.0,3403957.0,Hit
4.3,13000.0,95.0,57000000.0,28283637.0,Flop
5.0,22000.0,91.0,30000000.0,21289826.0,Flop
6.2,35000.0,100.0,20000000.0,23925492.0,Flop
6.2,21000.0,141.0,23000000.0,19463185.0,Flop
5.1,34000.0,114.0,80000000.0,78110021.0,Flop
5.1,12000.0,89.0,15000000.0,1914166.0,Flop
8.2,86000.0,189.0,,1953889.0,Flop
6.6,63000.0,107.0,20000000.0,20094909.0,Flop
8.0,79000.0,126.0,,43731621.0,Flop
6.7,15000.0,111.0,7500000.0,6715067.0,Flop
5.5,55000.0,98.0,40000000.0,26170671.0,Flop
4.8,30000.0,99.0,40000000.0,14494036.0,Flop
6.2,51000.0,103.0,60000000.0,35060882.0,Flop
1.9,30000.0,88.0,20000000.0,9448644.0,Flop
8.1,26000.0,141.0,,2288093.0,Flop
8.5,20000.0,143.0,,1610897.0,Flop
4.5,7400.0,97.0,12000000.0,31326183.0,Hit
7.9,59000.0,97.0,,88385944.0,Flop
7.2,33000.0,87.0,,4678405.0,Flop
7.0,19000.0,125.0,,516930.0,Flop
6.5,29000.0,106.0,19250000.0,8112712.0,Flop
5.4,21000.0,76.0,110000000.0,145358062.0,Flop
5.4,45000.0,99.0,60000000.0,96593018.0,Flop
5.6,27000.0,95.0,22000000.0,21513434.0,Flop
6.4,53000.0,114.0,4200000.0,50336279.0,Hit
7.0,36000.0,131.0,30000000.0,21560182.0,Flop
6.5,55000.0,115.0,55000000.0,100572044.0,Flop
6.3,35000.0,114.0,,10852064.0,Flop
5.1,6600.0,110.0,,1510052.0,Flop
3.9,26000.0,95.0,8000000.0,50576805.0,Hit
6.5,12000.0,93.0,,6878433.0,Flop
6.7,15000.0,118.0,23000000.0,8447615.0,Flop
7.0,11000.0,104.0,,20421130.0,Flop
6.5,8700.0,91.0,6500000.0,89781.0,Flop
7.4,15000.0,110.0,,3764219.0,Flop
7.4,11000.0,91.0,,1236518.0,Flop
4.9,18000.0,88.0,50000000.0,6808550.0,Flop
7.8,50000.0,192.0,7000000.0,6887221.0,Flop
5.3,18000.0,107.0,35000000.0,22035509.0,Flop
5.9,23000.0,90.0,32000000.0,30031874.0,Flop
6.6,8600.0,108.0,,156767.0,Flop
6.6,15000.0,132.0,,3664858.0,Flop
7.4,34000.0,101.0,3000000.0,12594630.0,Hit
7.6,24000.0,125.0,11000000.0,13267869.0,Flop
6.9,25000.0,98.0,,11782282.0,Flop
7.3,20000.0,90.0,2000000.0,1635056.0,Flop
5.2,9800.0,91.0,12000000.0,16951702.0,Flop
7.9,22000.0,186.0,,5859242.0,Flop
7.0,33000.0,182.0,,10836270.0,Flop
8.0,38000.0,140.0,12800000.0,76287982.0,Hit
6.9,4800.0,89.0,,537871.0,Flop
6.6,9100.0,90.0,,7444906.0,Flop
5.3,7500.0,138.0,8000000.0,1526951.0,Flop
7.8,8700.0,103.0,,36613.0,Flop
7.5,17000.0,133.0,,18328469.0,Flop
6.7,12000.0,100.0,,809686.0,Flop
6.7,19000.0,129.0,,7312209.0,Flop
5.2,12000.0,110.0,30000000.0,14615099.0,Flop
7.5,37000.0,100.0,,9789651.0,Flop
5.4,822.0,74.0,70000.0,3255426.0,Hit
7.2,14000.0,98.0,,2096892.0,Flop
6.4,31000.0,99.0,,20129327.0,Flop
7.7,566000.0,157.0,150000000.0,896678241.0,Hit
7.1,407000.0,116.0,26000000.0,177378645.0,Hit
7.3,141000.0,145.0,85000000.0,162242962.0,Flop
7.8,269000.0,129.0,28000000.0,121616555.0,Hit
8.2,1300000.0,140.0,150000000.0,373661946.0,Hit
7.2,207000.0,99.0,,57130027.0,Flop
7.7,333000.0,134.0,14000000.0,178062759.0,Hit
8.0,745000.0,124.0,40000000.0,158733820.0,Hit
6.6,441000.0,115.0,150000000.0,474968763.0,Hit
8.1,1100000.0,132.0,54000000.0,132511035.0,Hit
6.9,375000.0,143.0,180000000.0,745013115.0,Hit
6.9,339000.0,119.0,40000000.0,288467645.0,Hit
6.5,424000.0,116.0,132000000.0,603873119.0,Hit
7.2,272000.0,144.0,130000000.0,218122627.0,Flop
7.0,317000.0,121.0,100000000.0,230884728.0,Hit
7.5,729000.0,140.0,113000000.0,868390560.0,Hit
7.2,403000.0,187.0,207000000.0,562363449.0,Hit
6.7,190000.0,109.0,50000000.0,104478416.0,Hit
5.7,316000.0,106.0,100000000.0,333535934.0,Hit
7.4,144000.0,109.0,,3814717.0,Flop
7.8,287000.0,119.0,39000000.0,40445129.0,Flop
6.5,461000.0,120.0,110000000.0,487287646.0,Hit
6.8,304000.0,136.0,126000000.0,162949164.0,Flop
6.7,93000.0,94.0,3000000.0,18637690.0,Hit
7.6,209000.0,124.0,15000000.0,85638656.0,Hit
5.9,172000.0,94.0,4800000.0,81979826.0,Hit
6.2,81000.0,100.0,35000000.0,86369815.0,Hit
6.3,75000.0,109.0,30000000.0,35294470.0,Flop
6.9,376000.0,86.0,75000000.0,542063846.0,Hit
7.1,156000.0,104.0,950000.0,7022209.0,Hit
6.5,56000.0,119.0,25000000.0,42013878.0,Flop
6.4,167000.0,113.0,82000000.0,191466556.0,Hit
6.5,115000.0,85.0,26000000.0,96258201.0,Hit
5.4,118000.0,113.0,40000000.0,68766121.0,Flop
6.8,138000.0,109.0,45000000.0,92374674.0,Hit
5.1,76000.0,104.0,50000000.0,111069515.0,Hit
6.4,101000.0,128.0,80000000.0,162944923.0,Hit
7.8,239000.0,136.0,28000000.0,186797986.0,Hit
7.1,53000.0,107.0,25000000.0,13411957.0,Flop
7.5,216000.0,164.0,70000000.0,130982129.0,Flop
7.5,219000.0,103.0,15000000.0,15785148.0,Flop
7.4,135000.0,129.0,25000000.0,82468097.0,Hit
5.6,90000.0,95.0,56000000.0,198636868.0,Hit
7.4,228000.0,96.0,32000000.0,61385065.0,Flop
6.8,95000.0,107.0,7000000.0,20901859.0,Hit
6.6,301000.0,118.0,70000000.0,371594210.0,Hit
6.8,22000.0,101.0,4000000.0,866999.0,Flop
6.9,49000.0,135.0,40000000.0,31670620.0,Flop
6.3,137000.0,91.0,75000000.0,262511490.0,Hit
7.0,179000.0,125.0,72000000.0,97076152.0,Flop
5.9,74000.0,110.0,50000000.0,46117696.0,Flop
6.6,239000.0,93.0,4000000.0,147748505.0,Hit
6.4,92000.0,111.0,,7155807.0,Flop
6.3,155000.0,98.0,55000000.0,223387299.0,Hit
7.3,133000.0,136.0,30000000.0,76669554.0,Hit
5.6,60000.0,105.0,30000000.0,68357079.0,Hit
7.6,300000.0,122.0,50000000.0,72617068.0,Flop
6.2,97000.0,101.0,65000000.0,65079104.0,Flop
6.2,16000.0,96.0,900000.0,381420.0,Flop
6.0,107000.0,90.0,19000000.0,107516369.0,Hit
5.6,68000.0,118.0,53000000.0,95763716.0,Flop
6.2,109000.0,96.0,,51024243.0,Flop
5.5,27000.0,88.0,45000000.0,72662923.0,Flop
8.0,179000.0,144.0,88000000.0,108539911.0,Flop
6.6,70000.0,97.0,25000000.0,123276807.0,Hit
5.9,118000.0,118.0,88000000.0,105316267.0,Flop
6.0,94000.0,124.0,130000000.0,119240351.0,Flop
7.3,251000.0,77.0,40000000.0,118090836.0,Hit
6.3,195000.0,87.0,32000000.0,89083229.0,Hit
6.3,44000.0,122.0,35000000.0,30526509.0,Flop
6.7,84000.0,135.0,30000000.0,49334775.0,Flop
7.3,103000.0,110.0,475000.0,3947579.0,Hit
6.2,69000.0,99.0,1000000.0,30894796.0,Hit
7.2,21000.0,128.0,,3942254.0,Flop
6.7,122000.0,119.0,19000000.0,145166804.0,Hit
4.7,89000.0,97.0,43000000.0,56995646.0,Flop
5.2,110000.0,105.0,60000000.0,58072119.0,Flop
6.0,95000.0,129.0,75000000.0,142400065.0,Flop
5.5,56000.0,94.0,60000000.0,130154568.0,Hit
5.5,125000.0,93.0,62000000.0,53321673.0,Flop
2.2,53000.0,94.0,84000000.0,59981548.0,Flop
5.5,55000.0,97.0,70000000.0,88933562.0,Flop
6.3,42000.0,134.0,45000000.0,38075318.0,Flop
5.8,36000.0,94.0,,40442443.0,Flop
5.6,37000.0,95.0,45000000.0,56070433.0,Flop
5.1,36000.0,97.0,30000000.0,33296457.0,Flop
7.6,74000.0,115.0,,23834149.0,Flop
7.2,100000.0,106.0,10000000.0,47329961.0,Hit
6.2,139000.0,90.0,100000000.0,204681899.0,Hit
6.8,31000.0,90.0,7900000.0,2635305.0,Flop
6.3,63000.0,103.0,18000000.0,92884429.0,Hit
6.7,101000.0,95.0,58000000.0,102854431.0,Flop
7.3,128000.0,114.0,7000000.0,49327405.0,Hit
6.5,108000.0,104.0,43000000.0,93983911.0,Hit
7.3,80000.0,81.0,1500000.0,11098131.0,Hit
6.2,93000.0,93.0,15000000.0,47074133.0,Hit
5.4,23000.0,100.0,40000000.0,21577624.0,Flop
6.4,68000.0,123.0,45000000.0,52164016.0,Flop
5.7,88000.0,81.0,150000000.0,314432837.0,Hit
5.6,58000.0,101.0,43000000.0,155457327.0,Hit
5.9,65000.0,127.0,50000000.0,22984628.0,Flop
5.4,93000.0,110.0,50000000.0,163995949.0,Hit
6.5,23000.0,92.0,,20361.0,Flop
4.7,49000.0,83.0,22000000.0,45109561.0,Hit
6.9,64000.0,116.0,2000000.0,5969708.0,Hit
5.8,14000.0,116.0,5500000.0,50652203.0,Hit
4.8,46000.0,101.0,50000000.0,144146816.0,Hit
7.4,128000.0,85.0,30000000.0,194137091.0,Hit
6.5,53000.0,112.0,,37691644.0,Flop
7.1,110000.0,103.0,29000000.0,21733230.0,Flop
6.2,50000.0,90.0,15000000.0,47096206.0,Hit
7.6,215000.0,92.0,6500000.0,39323027.0,Hit
6.0,83000.0,101.0,30000000.0,127369981.0,Hit
5.0,31000.0,97.0,38000000.0,29621722.0,Flop
5.1,71000.0,115.0,45000000.0,101393569.0,Hit
5.8,21000.0,113.0,35000000.0,34252847.0,Flop
6.2,43000.0,104.0,30000000.0,50605163.0,Flop
7.1,19000.0,107.0,,9950133.0,Flop
4.5,68000.0,101.0,113000000.0,71022693.0,Flop
6.9,127000.0,128.0,50000000.0,93974620.0,Flop
7.3,41000.0,126.0,35000000.0,25211175.0,Flop
6.6,72000.0,108.0,22000000.0,57479076.0,Hit
6.2,12000.0,105.0,,2935242.0,Flop
5.5,29000.0,100.0,10000000.0,19770475.0,Flop
7.0,100000.0,103.0,45000000.0,50871113.0,Flop
6.5,108000.0,113.0,52000000.0,77663556.0,Flop
7.4,29000.0,120.0,26000000.0,15431177.0,Flop
7.3,76000.0,117.0,,16197824.0,Flop
5.4,45000.0,117.0,40000000.0,46563961.0,Flop
4.8,70000.0,102.0,85000000.0,131426169.0,Flop
6.4,58000.0,80.0,30000000.0,110013167.0,Hit
7.8,47000.0,94.0,,2421577.0,Flop
2.9,34000.0,95.0,25000000.0,3650275.0,Flop
7.4,39000.0,121.0,15000000.0,12045362.0,Flop
6.3,30000.0,95.0,3200000.0,719135.0,Flop
6.7,61000.0,118.0,10000000.0,27610873.0,Hit
6.5,11000.0,91.0,,1778006.0,Flop
4.0,6100.0,97.0,30000000.0,1123136.0,Flop
7.4,95000.0,93.0,7000000.0,54641191.0,Hit
6.0,26000.0,98.0,,27645491.0,Flop
6.6,68000.0,107.0,30000000.0,42886719.0,Flop
5.8,26000.0,90.0,1000000.0,32586408.0,Hit
7.3,51000.0,104.0,20000000.0,5048693.0,Flop
7.8,53000.0,127.0,25000000.0,18299138.0,Flop
5.1,52000.0,121.0,135000000.0,79268322.0,Flop
7.3,39000.0,116.0,2800000.0,23563727.0,Hit
6.7,44000.0,96.0,12500000.0,17356268.0,Flop
6.4,60000.0,130.0,,83697473.0,Flop
3.7,35000.0,100.0,18000000.0,46201432.0,Hit
6.3,11000.0,106.0,14000000.0,33589427.0,Hit
6.5,17000.0,107.0,25000000.0,3487678.0,Flop
5.9,31000.0,98.0,30000000.0,58231520.0,Flop
5.9,41000.0,105.0,35000000.0,103121466.0,Hit
6.6,11000.0,112.0,1500000.0,916051.0,Flop
6.8,77000.0,99.0,50000000.0,8483797.0,Flop
6.7,21000.0,132.0,80000000.0,10777375.0,Flop
4.6,9700.0,87.0,,881779.0,Flop
6.5,32000.0,120.0,19300000.0,566611.0,Flop
6.2,6800.0,112.0,,17521290.0,Flop
2.4,42000.0,96.0,20000000.0,12693645.0,Flop
5.1,25000.0,83.0,14000000.0,29612137.0,Hit
4.3,4400.0,80.0,16000000.0,3344431.0,Flop
6.8,32000.0,130.0,60000000.0,42580321.0,Flop
5.5,48000.0,101.0,10000000.0,91196419.0,Hit
4.7,30000.0,95.0,32000000.0,97918663.0,Hit
7.1,36000.0,111.0,,27165581.0,Flop
6.7,44000.0,100.0,20000000.0,14189860.0,Flop
5.8,22000.0,97.0,,2456454.0,Flop
5.2,16000.0,102.0,30000000.0,90754475.0,Hit
4.2,19000.0,110.0,80000000.0,11665465.0,Flop
6.5,78000.0,102.0,22000000.0,19126398.0,Flop
6.8,34000.0,99.0,169000.0,18586834.0,Hit
7.1,33000.0,91.0,,9995168.0,Flop
7.0,29000.0,108.0,30000000.0,18618284.0,Flop
4.2,30000.0,89.0,20000000.0,67192859.0,Hit
6.5,6600.0,107.0,,269755.0,Flop
6.1,4900.0,99.0,,2788033.0,Flop
7.3,36000.0,91.0,800000.0,8012838.0,Hit
7.4,41000.0,103.0,1000000.0,15151744.0,Hit
6.6,9300.0,144.0,9600000.0,4408011.0,Flop
5.6,17000.0,105.0,,37245453.0,Flop
6.8,21000.0,118.0,12000000.0,28237488.0,Hit
6.9,18000.0,108.0,6800000.0,351401.0,Flop
5.6,25000.0,83.0,33000000.0,13485145.0,Flop
5.5,22000.0,76.0,35000000.0,61746888.0,Flop
6.2,40000.0,105.0,22000000.0,67937494.0,Hit
7.3,23000.0,139.0,14200000.0,674918.0,Flop
6.9,22000.0,106.0,1000000.0,3399228.0,Hit
5.2,11000.0,117.0,30000000.0,251495.0,Flop
5.6,6100.0,98.0,,258227.0,Flop
7.5,23000.0,90.0,,1254005.0,Flop
6.8,12000.0,106.0,32000000.0,38741732.0,Flop
8.2,34000.0,122.0,,1266341.0,Flop
6.6,14000.0,94.0,1000000.0,2708087.0,Hit
5.8,18000.0,103.0,,92076.0,Flop
7.7,28000.0,116.0,,17709155.0,Flop
3.6,6800.0,91.0,,36099.0,Flop
7.4,57000.0,106.0,7000000.0,3601974.0,Flop
6.6,21000.0,96.0,4000000.0,2138742.0,Flop
5.2,13000.0,86.0,33100000.0,17492014.0,Flop
8.5,1200000.0,151.0,90000000.0,291465373.0,Hit
6.0,252000.0,104.0,85000000.0,158964610.0,Flop
6.6,172000.0,108.0,72500000.0,163362095.0,Hit
8.5,1200000.0,130.0,40000000.0,109676311.0,Hit
7.1,381000.0,117.0,120000000.0,461991867.0,Hit
7.6,750000.0,117.0,65000000.0,456068181.0,Hit
6.9,385000.0,109.0,35000000.0,326706115.0,Hit
8.0,594000.0,144.0,150000000.0,616502912.0,Hit
8.2,631000.0,118.0,19000000.0,83850267.0,Hit
7.3,668000.0,151.0,225000000.0,1066179747.0,Hit
6.6,150000.0,84.0,,495303.0,Flop
7.8,297000.0,139.0,40000000.0,120673227.0,Hit
6.3,149000.0,105.0,20000000.0,57194667.0,Hit
7.5,107000.0,137.0,26000000.0,14821658.0,Flop
7.9,474000.0,109.0,76000000.0,70595464.0,Flop
6.6,410000.0,149.0,125000000.0,760006945.0,Hit
8.0,465000.0,117.0,55000000.0,307127625.0,Hit
7.8,450000.0,101.0,8000000.0,101058954.0,Hit
7.7,179000.0,123.0,6000000.0,48618191.0,Hit
8.0,511000.0,143.0,100000000.0,171720398.0,Flop
8.4,368000.0,137.0,2000000.0,77356942.0,Hit
6.4,323000.0,108.0,110000000.0,574481229.0,Hit
6.9,337000.0,126.0,150000000.0,398479497.0,Hit
6.5,104000.0,123.0,40000000.0,60917189.0,Flop
7.6,350000.0,129.0,45000000.0,186003591.0,Hit
7.3,98000.0,122.0,15000000.0,9380029.0,Flop
6.4,127000.0,93.0,23000000.0,38623262.0,Flop
6.0,274000.0,154.0,270000000.0,391081192.0,Flop
6.5,76000.0,95.0,15000000.0,12834936.0,Flop
5.8,83000.0,92.0,35000000.0,99255460.0,Hit
5.3,48000.0,97.0,20000000.0,37598767.0,Flop
6.4,162000.0,107.0,15000000.0,70009308.0,Hit
7.2,232000.0,97.0,35000000.0,16468343.0,Flop
6.7,491000.0,104.0,210000000.0,460435291.0,Hit
6.7,193000.0,106.0,50000000.0,111476513.0,Hit
6.4,313000.0,107.0,82500000.0,240685326.0,Hit
6.9,258000.0,136.0,85000000.0,205850134.0,Hit
6.5,217000.0,125.0,50000000.0,100605135.0,Hit
4.3,38000.0,114.0,70000000.0,38629478.0,Flop
5.6,72000.0,121.0,50000000.0,49332692.0,Flop
7.5,239000.0,147.0,60000000.0,135039924.0,Hit
7.7,303000.0,110.0,27000000.0,56308881.0,Hit
6.7,140000.0,108.0,17000000.0,57232879.0,Hit
7.7,117000.0,101.0,,8481254.0,Flop
7.1,84000.0,102.0,,2294291.0,Flop
7.0,298000.0,126.0,75000000.0,180557550.0,Hit
7.0,79000.0,94.0,,6566277.0,Flop
5.5,57000.0,99.0,50000000.0,87528173.0,Flop
6.8,104000.0,93.0,20000000.0,13939963.0,Flop
7.7,74000.0,145.0,21000000.0,26768563.0,Flop
6.4,27000.0,103.0,,31976848.0,Flop
6.5,113000.0,104.0,12000000.0,114197742.0,Hit
7.1,112000.0,120.0,,89433436.0,Flop
7.3,387000.0,84.0,18000000.0,262552893.0,Hit
5.4,134000.0,105.0,33000000.0,62022014.0,Flop
5.5,96000.0,110.0,70000000.0,72785169.0,Flop
6.9,239000.0,88.0,12000000.0,42931041.0,Hit
7.6,360000.0,110.0,16500000.0,87892388.0,Hit
6.7,164000.0,83.0,80000000.0,339795890.0,Hit
5.8,133000.0,93.0,25000000.0,118890272.0,Hit
7.5,222000.0,113.0,30000000.0,53653224.0,Flop
6.9,100000.0,122.0,,32351125.0,Flop
5.4,39000.0,110.0,12000000.0,22989957.0,Flop
5.1,116000.0,83.0,45000000.0,178262620.0,Hit
7.9,109000.0,117.0,30000000.0,3669465.0,Flop
5.8,81000.0,89.0,18000000.0,68844775.0,Hit
6.7,100000.0,167.0,110000000.0,100266865.0,Flop
7.1,208000.0,102.0,24000000.0,155929020.0,Hit
5.1,123000.0,104.0,100000000.0,250425512.0,Hit
6.5,71000.0,130.0,70000000.0,155430335.0,Hit
7.3,106000.0,103.0,,123384128.0,Flop
7.4,293000.0,143.0,25000000.0,135330182.0,Hit
7.0,91000.0,117.0,35000000.0,42269923.0,Flop
6.0,112000.0,132.0,135000000.0,163794509.0,Flop
6.2,183000.0,108.0,10000000.0,164874275.0,Hit
6.4,174000.0,108.0,100000000.0,384336108.0,Hit
5.8,69000.0,91.0,16000000.0,51764406.0,Hit
6.9,62000.0,116.0,15000000.0,10907485.0,Flop
7.7,75000.0,90.0,,946590.0,Flop
6.6,106000.0,91.0,75000000.0,141861243.0,Flop
6.6,82000.0,96.0,17300000.0,39220946.0,Hit
5.9,79000.0,129.0,65000000.0,163247198.0,Hit
5.5,46000.0,103.0,12000000.0,38395414.0,Hit
4.5,52000.0,98.0,64000000.0,104003322.0,Flop
5.5,49000.0,85.0,33000000.0,64962629.0,Flop
5.7,100000.0,98.0,160000000.0,181674817.0,Flop
6.6,117000.0,85.0,149000000.0,178281554.0,Flop
6.9,89000.0,139.0,70000000.0,94973540.0,Flop
7.3,103000.0,120.0,10000000.0,7177143.0,Flop
5.1,44000.0,87.0,15000000.0,67062123.0,Hit
7.1,108000.0,100.0,8700000.0,7659918.0,Flop
4.8,44000.0,87.0,21000000.0,7563172.0,Flop
6.4,32000.0,101.0,2000000.0,5526675.0,Hit
6.0,25000.0,124.0,25000000.0,16162580.0,Flop
5.8,128000.0,106.0,52000000.0,205668210.0,Hit
7.5,52000.0,131.0,,33428799.0,Flop
7.6,100000.0,111.0,15000000.0,76700659.0,Hit
5.7,83000.0,93.0,80000000.0,164115897.0,Hit
7.9,156000.0,141.0,19000000.0,68673228.0,Hit
5.4,38000.0,145.0,17000000.0,374743.0,Flop
6.9,55000.0,180.0,,4046144.0,Flop
7.1,119000.0,135.0,90000000.0,65900249.0,Flop
5.6,76000.0,97.0,50000000.0,130224158.0,Hit
7.3,131000.0,97.0,5000000.0,26986174.0,Hit
6.6,128000.0,102.0,52000000.0,65664721.0,Flop
5.1,63000.0,96.0,30000000.0,61108981.0,Hit
6.8,51000.0,125.0,,28047963.0,Flop
6.8,143000.0,99.0,40000000.0,114830111.0,Hit
3.7,65000.0,102.0,40000000.0,38805380.0,Flop
6.1,89000.0,86.0,85000000.0,200811689.0,Hit
6.3,39000.0,97.0,85000000.0,148963822.0,Flop
7.2,44000.0,108.0,,2105096.0,Flop
5.5,57000.0,110.0,25000000.0,119974972.0,Hit
7.5,48000.0,127.0,,22903165.0,Flop
6.7,61000.0,104.0,15000000.0,21156270.0,Flop
6.8,262000.0,91.0,80000000.0,667094506.0,Hit
6.3,65000.0,110.0,17500000.0,20387597.0,Flop
5.1,31000.0,85.0,7000000.0,27298695.0,Hit
6.1,34000.0,102.0,4000000.0,8095658.0,Hit
5.4,37000.0,93.0,10000000.0,14756513.0,Flop
7.4,76000.0,92.0,15000000.0,49814392.0,Hit
7.2,71000.0,120.0,13000000.0,17471727.0,Flop
7.6,97000.0,121.0,,85585177.0,Flop
6.7,30000.0,115.0,18000000.0,1220058.0,Flop
7.1,68000.0,105.0,40000000.0,58480828.0,Flop
5.8,57000.0,105.0,50000000.0,82751189.0,Flop
5.4,3100.0,100.0,,154210.0,Flop
5.7,30000.0,93.0,1500000.0,208550.0,Flop
7.1,59000.0,131.0,65000000.0,43545364.0,Flop
5.4,55000.0,103.0,28000000.0,38159905.0,Flop
5.3,11000.0,107.0,6000000.0,63368939.0,Hit
4.7,33000.0,92.0,20000000.0,22165608.0,Flop
7.5,90000.0,125.0,19400000.0,26910847.0,Flop
6.0,24000.0,84.0,,4630045.0,Flop
4.4,80000.0,88.0,30000000.0,31070211.0,Flop
6.4,21000.0,90.0,7000000.0,3572632.0,Flop
7.4,19000.0,112.0,8000000.0,18948425.0,Hit
6.7,2900.0,93.0,,1930133.0,Flop
7.3,18000.0,114.0,,3438735.0,Flop
5.6,29000.0,90.0,51000000.0,116755080.0,Hit
6.0,34000.0,94.0,86000000.0,108605609.0,Flop
4.4,19000.0,83.0,35000000.0,12506362.0,Flop
7.3,62000.0,120.0,40000000.0,120455994.0,Hit
7.0,43000.0,114.0,45000000.0,78568977.0,Flop
7.3,9800.0,105.0,,1297260.0,Flop
2.8,58000.0,83.0,20000000.0,85749034.0,Hit
6.5,42000.0,140.0,60000000.0,17858059.0,Flop
7.0,33000.0,125.0,13000000.0,2636637.0,Flop
5.6,79000.0,110.0,54000000.0,130628903.0,Hit
6.5,16000.0,87.0,50000000.0,69865924.0,Flop
6.4,37000.0,115.0,,68673762.0,Flop
6.1,7600.0,95.0,15000000.0,21893591.0,Flop
7.7,33000.0,120.0,,11632723.0,Flop
7.2,44000.0,118.0,,42938449.0,Flop
4.6,25000.0,95.0,9000000.0,21510851.0,Hit
7.3,54000.0,88.0,1000000.0,454026.0,Flop
5.1,26000.0,84.0,8000000.0,18707966.0,Hit
6.5,30000.0,112.0,45000000.0,43451846.0,Flop
5.8,29000.0,88.0,6500000.0,18245244.0,Hit
6.2,24000.0,128.0,55000000.0,9451623.0,Flop
6.5,33000.0,126.0,28000000.0,16800438.0,Flop
7.1,19000.0,99.0,,23055884.0,Flop
6.2,11000.0,105.0,20000000.0,21170563.0,Flop
5.1,24000.0,93.0,,23937870.0,Flop
7.6,74000.0,104.0,,68072848.0,Flop
6.7,22000.0,92.0,,69136.0,Flop
7.0,41000.0,117.0,14000000.0,20718608.0,Flop
7.2,85000.0,106.0,700000.0,4660481.0,Hit
5.2,25000.0,82.0,80000000.0,102338515.0,Flop
7.1,17000.0,110.0,13000000.0,2689799.0,Flop
5.8,40000.0,87.0,,4947717.0,Flop
6.6,25000.0,118.0,30000000.0,66500090.0,Hit
6.9,58000.0,125.0,30000000.0,41480851.0,Flop
5.8,38000.0,88.0,50000000.0,55181129.0,Flop
6.4,15000.0,122.0,16800000.0,2312717.0,Flop
8.1,115000.0,167.0,,10800778.0,Flop
7.3,27000.0,120.0,10000000.0,4326927.0,Flop
4.8,34000.0,92.0,12000000.0,110768122.0,Hit
7.0,28000.0,88.0,30000000.0,35078241.0,Flop
4.8,41000.0,99.0,40000000.0,141522961.0,Hit
4.8,28000.0,90.0,20500000.0,29907685.0,Flop
6.4,41000.0,104.0,20000000.0,15852401.0,Flop
6.3,12000.0,85.0,,245292.0,Flop
6.3,22000.0,104.0,13000000.0,11130889.0,Flop
6.7,22000.0,92.0,,1736394.0,Flop
5.8,8100.0,91.0,6000000.0,156318.0,Flop
6.4,20000.0,108.0,18000000.0,2520835.0,Flop
7.0,25000.0,100.0,,2035468.0,Flop
5.7,8300.0,87.0,35000000.0,16627188.0,Flop
6.5,37000.0,96.0,,5515163.0,Flop
6.3,12000.0,77.0,1000000.0,,Flop
6.1,19000.0,193.0,,25229168.0,Flop
